date,time,username,tweet,likes_count
2020-04-18,22:46:24,davidkorins,Just about the end of another day. One day closer to normal. One day closer to a vaccine. One more opportunity to tell the people you love that you love them.,194
2020-04-17,08:17:59,gregbeast32,"“Great news! They’re going to reopen ‘merica!” “Is the Virus gone?” “No” “Vaccine?” “No” “So it’ll spike again, 200k more people will die and we’ll back in lockdown 1 month from now?” “Yes!” “Fantastic”",291
2020-04-14,08:44:17,thelloydgrove,We need a vaccine against Dr. Shiva  https://t.co/4oJBqd1IXt,131
2020-03-23,07:47:30,ericrolson,This is what I mean about not ending until we have a vaccine. #covid19,125
2020-03-21,23:31:32,trymainelee,"@JustinTinsley Nah, pretty sure this IS the vaccine.",71
2020-03-17,10:38:38,mikeykaynyc,"You see, the science on #COVID2019 was ignored by President Trump, and the situation spiralled rapidly. The science on global warming is being ignored by President Trump, where there is no vaccine past a certain point. This, is Mother Nature’s shot across the bow. #COVID19",472
2020-03-16,00:09:45,disruptionary,Under Biden’s healthcare not only do we still have the predatory health insurance companies but also the profiteering pharmaceutical companies that will make accessing a future #COVID19 vaccine expensive and hard. Bernie is right. We need #Medicare4All.,102
2020-03-15,16:39:47,mikeykaynyc,#PRIORITY #COVIDー19   Thread   1. German News paper @WELTAMSONNTAG is reporting that Trump is trying to secure exclusive access to a vaccine by luring German scientists with big cash incentives. The German government is trying to prevent this.    https://t.co/PsU0MTypgn,248
2020-03-14,14:41:30,disruptionary,You know the corporate media is in full force when their bosses force reporters to ask stupid questions like “how will you pay for it?” to @berniesanders when he says #COVID19 vaccines should be free but ask nothing about how the banks flooded 1.5 trillion into Wall Street.,462
2020-03-09,23:15:25,pfpicardi,"Meanwhile, Sanders is on television explaining why vaccines should be free and asserting that healthcare is a human right.  https://t.co/Oj5D8L5nQI",132
2020-02-28,08:46:16,geraldorivera,"Politicians seeking to undermine @realDonaldTrump’s fight against #coronavirus are shameless, selfish &amp; self-serving. Now is time to put country over party and pull in the same direction to get a vaccine for this damn virus &amp; do the best we can as a nation to minimize its impact",2698
2020-02-27,20:52:30,rontkim,Free. The vaccine should be free. #MedicareForAll,105
2020-02-23,18:50:39,tomwatson,Always nice to give the anti-vaccine movement a platform. 😐,99
2021-02-12,17:15:08,newyorker,"Mandy Patinkin discusses his four-decade career, the importance of walking towards fear, and becoming a quarantine social-media star.  https://t.co/6sBA59g9O8",212
2021-02-12,17:00:38,reductress,How to Grow a Quarantine Bush So Thick and Powerful it Can Sing ‘Wuthering Heights’:  https://t.co/yTACCBiYgf  https://t.co/1qLJAnyJN8,2783
2021-02-12,13:15:00,gma,"Pink and her 9-year-old daughter, Willow Sage Hart, are teaming up to chase away the doldrums of quarantine with their adorable new song, ""Cover Me In Sunshine.""  https://t.co/gGJKnO1TLn",71
2021-02-12,10:07:00,mtv,"THIS EP MAKES ME WANT TO STAND ON TABLES AND THROW CONFETTI AND POP BOTTLES (in my living room, since we're still in quarantine). 🍾💥",614
2021-02-12,09:26:42,liamstack,I also have Angela Merkel’s hairdo at this point in quarantine,50
2021-02-12,08:02:42,pamelapaulnyt,"Usually we give our favorite writers cake for their birthday, but because of quarantine, we gave Sarah a column instead.",92
2021-02-12,05:16:45,bucksexton,"Will Biden Quarantine Florida?  The double mask mandate is coming, Biden is thinking about restricting travel to Florida, another example of cancel culture from Disney and the Covid Lockdowns are all about control for Democrats.    https://t.co/txMscQHVmZ",261
2021-02-11,21:04:41,voguemagazine,This quarantine-friendly hairstyle got the Olsen stamp of approval  https://t.co/yCa77pMjrM,95
2021-02-11,18:01:33,emilypheller,Quarantine has deprived me of the joy of screaming “THANKS I MADE IT” when someone compliments my sweater so I have to humiliatingly take it to Twitter  https://t.co/H0mWKHuw0G,192
2021-02-11,17:56:21,briebriejoy,At the stage of quarantine where my mother and I just exchange bitmoji heads of ourselves singing the Black national anthem at each other.,332
2021-02-11,16:41:00,ajaoxum,TANGERINE DREAM 🍊   In collab with @leakyoursextape I am going into the files 🗄 and pulling out thicc and In lingerie vibes I ALSO made a version where I edited out my little rolls but then I was like nah fuck it own my quarantine Rollies with pride 🥲🥺  📸: @ddylanthomass  https://t.co/I84gBSF4Pn,102
2021-02-11,16:35:59,carolineframke,"truly, i've become my best self in quarantine  https://t.co/dQ3zRJ4kpE",48
2021-02-11,15:51:26,kathbarbadoro,"""People being slightly more strict about quarantine will think I’m irresponsible, and I am often tempted to think the people being slightly less strict than I are reckless. But the fact is ... people are trying their best with the information they have.""  https://t.co/0BnjKERI01",47
2021-02-11,11:51:32,nmalliotakis,"This must have pained Nancy...So much so that she wouldn’t allow @claudiatenney’s son, a U.S. Marine, in the empty Chamber to see his mom sworn in...But...she did let members under quarantine in a crowded one to vote her in as speaker. Way to go Claudia! Congrats!",1337
2021-02-11,10:43:18,alisenavidad,okay at this point i am concerned about the number of albums taylor swift has put out in quarantine and i hope she knows that she is allowed to spend this time falling into a depression and getting into 90 day like the rest of us,522
2021-02-11,10:34:02,rollingstone,"Dionne Warwick on the joys of Twitter, rewatching 'Bonanza' in quarantine, and the advice that shaped her career.  https://t.co/dHwraHdJDs",53
2021-02-11,09:30:13,nbcnews,"People who have been fully vaccinated against Covid-19 do not need to quarantine if they are exposed to the coronavirus, the CDC says.  https://t.co/R6Tr9FMQsF",1587
2021-02-11,07:27:33,gma,"CDC updates guidelines to say fully vaccinated people no longer need to quarantine after COVID-19 exposure in the three months after final dose, as long as they don’t have symptoms.   @whitjohnson reports.  https://t.co/79RFf7T8no  https://t.co/DixZszSfaC",86
2021-02-11,06:11:05,carlquintanilla,(Reuters) - The U.S. Centers for Disease Control and Prevention (CDC) said on Wednesday people who have been given full doses of the coronavirus vaccine no longer need to quarantine after an exposure to someone with the COVID-19 disease.  ⁦@CDCgov⁩   https://t.co/tYqmmUfoTM,202
2021-02-11,04:31:04,verge,"If you’re vaccinated against COVID-19, you won’t have to quarantine if you’re exposed  https://t.co/ThIBznAFle  https://t.co/3ruEFkuKEq",85
2021-02-11,04:02:04,nbcnews,"People who have been fully vaccinated against Covid-19 do not need to quarantine if they are exposed to the coronavirus, the CDC says.  https://t.co/hZ8v8XOVsL",153
2021-02-11,02:00:13,nbcnews,"People who have been fully vaccinated against Covid-19 do not need to quarantine if they are exposed to the coronavirus, the CDC says.  https://t.co/DviC09stVU",150
2021-02-10,23:00:09,nbcnews,"People who have been fully vaccinated against Covid-19 do not need to quarantine if they are exposed to the coronavirus, the CDC says.  https://t.co/NVyNtV5Zgn",221
2021-02-10,22:58:16,alwaystheself,New Zealand health officials still require people who've been vaccinated to quarantine for two weeks. They seem to have a significantly better track record than the CDC but what do I know..,192
2021-02-10,21:21:42,buzzfeed,"""Day 310 of quarantine: Got a new dress from town when parcels were delivered.""  https://t.co/JPX2zycYYH",207
2021-02-10,21:15:28,nbcnews,"NEW: People who have been fully vaccinated against Covid-19 do not need to quarantine if they are exposed to the coronavirus, the CDC says.  https://t.co/Zk2hrSfAdg",395
2021-02-10,19:34:50,syramadad,“People who have been fully vaccinated against coronavirus -- meaning they have recieved two doses of either the Pfizer/BioNTech or Moderna vaccine-- can skip quarantine if they are exposed to someone infected with the virus”  https://t.co/GCCDTlFeNi,72
2021-02-10,17:55:36,justinbrannan,"Today, I joined my wife Leigh in testing positive for #COVID19.   Thankfully, I have only very mild symptoms thus far. I will continue working from home in quarantine and following public health guidelines.  Please stay safe, get tested, wear a mask. This thing ain't over yet. ❤",654
2021-02-10,09:45:04,nbcnews,Australia's tennis chief urges strict quarantine for summer's Tokyo Olympics.  https://t.co/LPePps0vzU,58
2021-02-10,09:05:06,sinow,"SI Daily Cover: Welcome to the Church of the World No. 1  Anti-vax. Anti-quarantine. Believer in the communicative power of water and white bread. As the Australian Open forges ahead, @chrisjalmeida zooms in on Novak Djokovic, Galaxy Brain ➡️  https://t.co/wx3ocHEtdN  https://t.co/3Ui2k2Exxx",129
2021-02-09,23:38:27,becca_oneal,if i pop out like this 👀 aFtEr QuArAnTiNe dont say shit  https://t.co/dWlJEfUAoX,261
2021-02-09,22:30:14,wsj,"Happy Valentine’s Day to the person you literally cannot quit. Here is our guide on how to inject quarantine with thoughtful, luxurious, dare we say even surprising gift-giving for the person you’ve seen every day, all day since last March.  https://t.co/68aUTKoaeE",61
2021-02-09,22:09:44,jenashtep,"Even though I was beyond PSYCHED my book got written about in the Broadway Briefing, I completely forgot to post about it that day because I was really busy... idk, listening to obscure cast recordings and pretending it was 1977 in my pajamas. WEVE BEEN IN QUARANTINE FOR A YEAR  https://t.co/P2K8TTW51J",52
2021-01-21,12:20:34,rojamesxix,"Just wrapped my 2nd project,  created in quarantine lastnight . Working on the next one . I’m in a zone , tunnel vision . Used the energy of feeling alone to elevate myself .  I’m ready to drop some music ! 🌹🦾🌱🤲🏾🦂😈🏆💡🔥",218
2021-01-20,22:03:05,largebarstool,A negative PCR and a 3 week quarantine means THIS old dirty bastard is responsibly back in the office tomorrow.  🍷 #gentlemansthursday @BarstoolBrkfast #7moreshows  https://t.co/5Z2JDSM92d,679
2021-01-15,11:08:40,nypost_lewis,"Irvings protocol violation occurred when he attended a private indoor party last weekend. He will forfeit salary for any games he misses due to his 5 -day quarantine, which will allow him to return to team activities on Saturday if he continues to test negative. #nets",150
2021-01-08,21:42:16,santos4congress,Happy to report that my fiancé has received several job offers and is ready to get back to work thanks to the thousands of people who supported us during these insane times. Once quarantine is over he’ll be back to work. @nytimes you and your band of bullies did not cancel us! ✌🏻,152
2021-01-07,09:56:32,aronczyk,Today is our 300th day of quarantine   😬😲🙄😢😭😤😫😕😔😓😥😶🥱😧😬😓😥😵🤭😤😢😩🥺😬😲🙄😢😭😤😫😕😔😓😥😶🥱😧😬😓😥😵🤭😤😢😩🥺😬😲🙄😢😭😤😫😕😔😓😥😶🥱😧😬😓😥😵🤭😤😢😩🥺😬😲🙄😢😭😤😫😕😔😓😥😶🥱😧😬😓😥😵🤭😤😢😩🥺😬😲🙄😢😭😤😫😕😔😓😥😶🥱😧😬😓😥😵🤭😤😢😩🥺😬😲🙄🤢😥,52
2020-12-25,21:47:45,k_hua,I too took Christmas card photos with my dog in quarantine this year #happyholidays  https://t.co/DjPRi9lvUk,70
2020-12-24,13:55:33,maggieserota,My new thing is telling my cat “You wanna bake bread? Go with God” in Clooney voice.   Month 10 of quarantine is going well.,77
2020-12-08,22:57:59,tomgara,"Pretty amazing, first he writes King Lear while in quarantine, now this",79
2020-11-15,18:43:48,stevenmazie,Please wear a mask. Please do not plan to celebrate the holidays with people you do not live with unless you all test and quarantine beforehand. Otherwise you may end up killing people.,148
2020-11-14,23:58:16,mcwm,most people in the US have been in some sort of quarantine or lockdown for 246 days now   how are we still arguing about the benefits of masks,59
2020-11-07,23:37:52,largebarstool,"Technically, didn’t Trevor Lawrence’s quarantine end at the end of regulation?",278
2020-10-29,08:18:11,marklevinenyc,"Many hourly workers in NYC now face an impossible choice if they get covid:  adhere to quarantine and lose desperately needed income, or keep working and put themselves and others at risk.   We're introducing legislation to create a better option.  https://t.co/yEtJVIr6MD",125
2020-10-28,08:05:07,tellyleung,"After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle with a trip to a private island where we could pretend things were normal just for a brief moment in time.  https://t.co/C8iJapj4Kd",898
2020-10-27,19:24:35,airlineflyer,"After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle with a trip to a private island where we could pretend things were normal just for a brief moment in time.  https://t.co/M9Nibw4a5g",191
2020-10-27,18:36:02,petershankman,"After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle with a trip to a private island where we could pretend things were normal just for a brief moment in time.  https://t.co/AeRU6HfGwj",80
2020-10-27,18:14:07,divarobbie,"After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle with a trip to a private island where we could pretend things were normal just for a brief moment in time.  https://t.co/kPAKnNyO37",399
2020-10-27,16:50:09,tkylemac,"After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle with a trip to a private island where we could pretend things were normal just for a brief moment in time.  https://t.co/FBKaiyrtmF",613
2020-10-27,16:34:12,grace_panetta,"After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle with a trip to a private island where we could pretend things were normal just for a brief moment in time.  https://t.co/UWQC8mNYhc",88
2020-10-27,15:33:21,rachelleishman,"After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle with a trip to a private island where we could pretend things were normal just for a brief moment in time.  https://t.co/aRpFWrRZdH",90
2020-10-27,15:17:19,yosoymichael,"After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle with a trip to a private island where we could pretend things were normal just for a brief moment in time.  https://t.co/VDNH4XZGZH",596
2020-10-20,22:32:24,yosoymichael,Rich ass celebrities desperately crawling out their quarantine mansions to defend Chris Pratt’s rich ass just because a few people made jokes about him on  https://t.co/YCNtxlujaD...  https://t.co/emNKehHqn1,115
2020-10-15,20:55:40,patrickhinds,"I bought @dunkindonuts sweatpants as a joke costume for the Boston @TrueCrimeObsess live show with @LReenstierna, @TimPilleri, and @maggiefreleng. They have now become my husband’s go-to quarantine home outfit. See, 2020 wasn’t all bad.",330
2020-10-11,17:01:03,nateburleson,"1) The length of my hair is an indication of how outdated this clip is! That was before the Quarantine fam... @gmfb was still in studio.   2) I guess you didn’t see me show the @Raiders love before the game started today on CBS?   🤷🏾‍♂️...but hey, nice post 👌🏾  https://t.co/GA7OPcUyai",88
2020-10-05,20:53:56,adena_andrews,"Left: my first episode of @TrueHoop in April. Reporting on what @NBA players were doing in quarantine  Right: Episode ??? In September. Reporting on NBA finals, a race war, crooked millionaire owners, coffee and fat bears....  A WILD RIDE! Loving every minute of it.  https://t.co/XR7kk5C7VF",70
2020-10-04,21:28:58,robgeorge,"To paraphrase Leona Helmsley, quarantine and isolation, like taxes,  are for the little people.   https://t.co/yaO5bW275U",108
2020-10-04,20:02:13,wallerabc7,Did you see that video? Pres. Trump In the car with secret service. I had covid. I still tested positive A MONTH after symptoms started. Will the secret service in the car with him now have to quarantine?,78
2020-10-02,12:28:42,celinegounder,13/ Welcome home from quarantine @GrantWahl!  https://t.co/XRt2IlO4yg,197
2020-10-02,12:03:48,stevenmazie,"According to CDC guidelines, Barrett must quarantine even with negative test results",4801
2020-10-02,01:40:02,stevenmazie,"If Pence is exposed, breaking a 50-50 split on Barrett in the Senate could become more complicated. As could her hearings altogether if any senators (or Barrett herself) who have been in WH need to quarantine.",354
2020-10-01,23:29:08,marklevinenyc,"There is no such thing as a ""quarantine process"". You immediately isolate.  Otherwise you are not quarantining.",121
2020-10-01,22:58:15,timfullerton,My god. The doctor on with Don Lemon just said Nancy Pelosi should quarantine as it’s possible both the President and Vice President were exposed.   How are people so reckless and careless in charge of our government. Jesus,281
2020-09-09,14:01:15,erogervasselin,Bon retour @benoitpaire !!! Nous on reste encore un peu 🤪👻🤦🏼‍♂️ #Quarantine  📍New York  https://t.co/X0QKbRMAvr,142
2020-09-09,00:37:09,maggieserota,One thing I’ve discovered during quarantine is how many of you apparently own ring lights.,66
2020-09-03,18:23:56,sherrisaum1,the quarantine is REAL. and so are the zoom fitness sessions i have had for these 14 days in nyc. thank you ashleyp_carlton for the zoom pilates and thank you @benvny for the zoom strength coaching ..thank you to my…  https://t.co/9C0zYZoHDZ,138
2020-08-31,20:57:47,kateo,A new neighbor just moved in to the apartment right next door with a dog that has been barking non-stop for 24 hours. Which is perfect because I was just thinking that what this whole pandemic quasi-quarantine experience was missing was a constantly-barking dog.,59
2020-08-26,17:05:15,aquariaofficial,how I’m feeling now... the book by @charli_xcx now available digitally with proceeds supporting the LA Alliance 🖤 shot on may 12 during quarantine at a much different time and headspace... I’ve still maintained my…  https://t.co/HhXSdCQ3Yn,226
2020-08-24,20:27:09,brettsvergara,Me watching everybody being picky as shite after quarantine no less #LoveIslandUSA  https://t.co/ubJJoca10v,589
2020-08-18,10:29:03,jee_vuh,In 60 years there’s going to be a quarantine American Girl Doll called like Addison and she’ll be orphaned after both her parents die of COVID but then learn a heartwarming lesson about community by volunteering with her local mutual aid network and leading the 7pm clap.,47
2020-08-16,21:21:30,thisisrobthomas,"After 6 months, multiple Covid tests and much quarantine time we finally got to see dejanstanjevic michelle.r.leon and beautiful little Maya. We played some music together and her and her  Titi  Mari were color…  https://t.co/p1cptZurSK",488
2020-08-09,18:59:31,marklevinenyc,One of the biggest fears holding back contact tracing is the fear of losing your income if a you are instructed to quarantine. (Not everyone can telecommute)  Obvious solution: offer income replacement to low-wage workers so they can stay home for 14 days.  https://t.co/UGDpt7aVFN,211
2020-08-08,21:49:04,adena_andrews,Thank you for all the bday wishes. This was truly one of my better days in Quarantine. Blessed to see another year  with my loved ones.  https://t.co/PBtcmrtAt5,96
2020-08-08,16:26:12,joeborellinyc,"Will MSM acknowledge how much of an arbitrary joke Cuomo’s quarantine is, or will the traveling press pool self-enforce the mandatory 14 day quarantine when they get to Long Island tonight?",276
2020-08-06,19:56:58,joeborellinyc,So are all the fancy people coming to brooklyn for the MTV Awards on the 30th making plans to get here on the 16th to quarantine?   Or are they like baseball players and governors who are exempt from the rules for little people?,677
2020-08-05,23:57:10,rakeshsatyal,At this point in quarantine I’d be fine with an enchantress turning me into a beast as long as my dishes could clean up after themselves,95
2020-08-03,20:06:34,louispeitzman,I’m in a quarantine pod with everyone else in New York. 😌,225
2020-08-03,08:44:26,rosebudbaker,People hate on celebrities having fun in quarantine but it’s like bitch you’d be having fun too if your house had an echo,123
2020-08-02,16:23:37,aquariaofficial,"📺 log on + tune in ❣️ i_d no. 360 shot by mr_carlos_nazario during quarantine with @itsjeremyscott @violetchachki and @kikoxxx 💋 wearing jeremyscott austin.james.smith and @hauslabs @ New York, New York  https://t.co/ytrATCSa06",104
2020-07-31,13:59:38,willganss,the best lesson I’ve learned in quarantine is that some people are meant to be seasons. you don’t have to fight and fight to keep people in your life. it’s okay to let some of them go and be grateful for what it was.,90
2020-07-29,11:07:21,rosebudbaker,I want an Emmy for not gaining weight during the quarantine,118
2020-07-23,09:10:13,joeborellinyc,"You didn’t wear a mask this week in Georgia, a state so plagued with the virus that you are requiring a quarantine for anyone who comes from it, except you.",1165
2020-07-20,17:25:46,joeborellinyc,"Just to bring this up again.  Going to GA, and 21 other states, is so risky that you must self quarantine for 14 days or risk community spread here in NY.  But it’s not risky enough for the governor of the state and his staff to take an unnecessary photo op trip, at your expense",138
2020-07-19,21:16:55,joeborellinyc,"He better quarantine, 14 days, no secret governor special exemption... otherwise we’ll all know he’s full of baloney.  I suspect we’ll all know he’s full of baloney soon.",523
2020-07-15,12:14:18,mollyjongfast,"You know, my children are not getting along better as the endless quarantine continues.",1070
2020-07-14,20:52:31,louispeitzman,A quarantine pod is a specific thing. It’s not just whichever people you’re hanging out with on any given day.,1156
2020-07-11,13:30:16,nicolehe,"unfortunately my two quarantine “hobbies”, sourdough and manicures, cannot be done on the same day",61
2020-07-08,15:46:50,giannilee,"Man , quarantine showed who can cook and who can’t",58
2020-07-04,16:28:34,mlgpuckett,"On the plus side, quarantine has turned me into a light weight. 2 adult lemonades and a little sun and I’m lovin life. Bar tabs are about to be way cheaper post vaccine.  https://t.co/WOC2T62iuH",117
2020-07-04,12:33:15,agentm,"Goodbye, quarantine hair.  https://t.co/jvypZ2DQfh",82
2020-07-04,10:52:56,glennemartin,"Five people told me they’re “going to a barbeque,” today. Am I being punked or is the quarantine over?",145
2020-07-02,04:24:00,thevikaskhanna,"Did you know - May 31st, we served 5,00,000 Meals. At train stations, bus stops, inside trains &amp; buses, highways, hospitals, community centres, fuel stations, old-age homes, orphanages, leprosy centres, quarantine centres. WE DID THE ENTIRE OPERATIONS WITH ZERO DOLLAR ADMIN COST.  https://t.co/DYLVrvIku9",366
2020-06-30,22:10:32,msolis14,"doing a “hard” quarantine (roommate has covid!!) and so far I’ve spent it marveling at my ability to sit on the couch and do absolutely nothing, no phone, zero thoughts passing through my head",63
2020-06-27,21:34:36,funkmastermma,Holloway growing out that quarantine lettuce!! 🥬 #UFC251 #FightIsland #UFCVegas4,669
2020-06-27,21:14:11,ryanfieldabc,Shows finished during Quarantine:   Ozark Tiger King You Bosch The Outer Banks (!)  Designated Survivor Hollywood  So...What do I watch next??,125
2020-06-27,18:52:58,brandenjmusic,"Pick your quarantine house. After much deliberating, we chose #6.  https://t.co/usL9jU0fin",103
2020-06-26,20:22:20,joeborellinyc,Government is allowing people to camp out in cramped conditions with no running water next to city hall.... but go visit your nana in Alabama and it’s quarantine for you!   Nevermind that more people were sick and died in NY’s nursing homes than in all but 4 states as of today.,142
2020-06-22,16:42:05,williamsbob75,"Questions need to be asked - and answered - on why all @NWSL teams were not put into a Utah quarantine more than 14 days before the start of the tournament. Am sure money was an issue, and maybe time away from family, but it’s what’s needed in these circumstances.",272
2020-06-22,16:21:32,caroleradziwill,I spent the quarantine creating a garden in what was once an alleyway behind my building. Residents needed a place outside to social distance and I needed something to do during the early days of the pandemic. Stress…  https://t.co/0MVGLlQF1P,698
2020-06-18,22:35:29,baileycarlin,155 thousand people.   What a world. Seeing @BarstoolBigCat do this over the last month has been amazing.   Best content ANYWHERE to come out of quarantine.  https://t.co/c1sea0T2Zf,3214
2020-06-16,10:11:39,joshuedwrds,my girls are constantly raising the bar for these quarantine performances. that’s real talent. take notes.,353
2020-06-12,14:46:43,gabykirschner,"I am so starved for human connection in quarantine that today I fell deeply, truly in love with the cute Scottish man at the Sweet Chick take-out window. Harry, if you’re reading this, call me",47
2020-06-11,12:09:15,gregbeast32,I’m so proud of my little buddy.  Jax has been working everyday on learning how to write his Alphabet during the quarantine.  Almost there! #Hwpo  https://t.co/MWTfqSHIwE,101
2020-06-09,13:10:58,thenickydoll,"My first two looks of “FASHION QUARANTINE ⚔️” are up on my IG. A project I decided to do while documenting about the movement, provide the tools to be a better ally and not lose the momentum. We still have a long way to go.  https://t.co/jTOQ34WCo2  https://t.co/5c8dILDJD7",704
2020-06-04,21:41:50,thevikaskhanna,"UPDATE-June 5th As Sun rises over India we continue to #FeedIndia 1.Delivering out of fuel stations to migrants displaced in quarantine centers,slums and city’s outer periphery 2.We’ve start slippers/ hygiene kits distribution in NCR/Mumbai  3. FuelStation to FoodStation are 58.  https://t.co/wyylrkrA5Z",299
2020-06-03,21:58:33,thevikaskhanna,UPDATE-June 4th As Sun rises over India we continue to #FeedIndia 1.Started delivering out of fuel stations to help migrants displaced in quarantine centers &amp; city’s outer periphery. 2.Started slippers distribution in NCR/Mumbai 3. FuelStation to FoodStation in UP-MH reaches 57.  https://t.co/ZNBXG4xmLZ,337
2020-06-03,11:17:10,thevikaskhanna,"Today our teams started to deliver out of fuel stations to help migrants displaced in quarantine centres, slums and city’s outer periphery. #FeedIndia  Thank you @NikhilZanvar ji.  🙏🏼 @DaawatFinest  https://t.co/YPASX2nkzm",324
2020-06-02,22:39:17,thenickydoll,"I am begging you to watch this documentary. Mostly if you are white, I cannot cry enough by screaming at you, watch this documentary. You will understand everything you need to join the cause. Use this quarantine to reflect on your allyship and activism.  https://t.co/6plZOyqIt1",511
2020-05-27,22:51:49,rakeshsatyal,Quarantine vibe  https://t.co/6TVN2h1Dvt,214
2020-05-23,18:09:41,nick_ramsey,"... anyone else on the rewatching-the-west-wing stage of quarantine, too?  i’m lookin’ at you, @lawrence.  https://t.co/c6Fcp2oJtR",356
2020-05-23,02:52:51,thenickydoll,#Quarantine,3063
2020-05-22,22:27:29,natalia13reagan,"“Hell hath no fury like a woman in a sequins dress with nowhere to go because she’s stuck in quarantine but that’s ok because it’s the right thing to do” Ridgewood, Queens. 2020 📸: @prayersonfire  https://t.co/IByuoLH8Ap",125
2020-05-22,12:57:47,tylekurner,"self-quarantine day 73: i miss arriving 25 min early to a thing, walking around the block 10 times, then arriving five min early, then having the friend in meeting arrive five min late, ask sympathetically “have you been here long?”, and reply cheerily “no, i just got here!”",100
2020-05-22,01:42:07,rosebudbaker,Buncha fucking teenagers having a goddamn party outside my window every night of this quarantine Im ordering water balloons and these kids are about to get absolutely fucking ROCKED.,313
2020-05-20,11:58:22,largebarstool,"Didn’t think it was possible, but my sandwich game has become elite during this quarantine. #fioreshoboken  https://t.co/cscPCuHP9n",310
2020-05-20,01:02:17,thebowiecat,listen everyone when quarantine is over ALL OF YOU need to dress sluttier,252
2020-05-18,23:44:50,thenickydoll,Maybe it’s quarantine or maybe it was really funny but I’ve been crying laughing for the last 5min over this. That’s all  https://t.co/i6hWfauT8E,945
2020-05-17,17:51:31,nelsongeorge,Ran into the legendary DJ @StretchArmy at a Brooklyn juice spot. So nice to see a friendly (masked) face after weeks of quarantine.  https://t.co/rVHQ3jFOU6,54
2020-05-16,10:49:52,rakeshsatyal,As a kid I always thought Muppet Babies was such a cop-out because those babies pretended they were on actual adventures when they were really just stuck in their own house but now thanks to quarantine I FINALLY UNDERSTAND,83
2020-05-15,19:23:43,rmlimodriver69,Happy hour zooming having a good time. Much needed after a long week #Quarantine 🍺🍺🍻🥃@sternshow  #drinks #cocktails #party  #drink #friends  https://t.co/8EIulJ6FKo,1113
2020-05-14,20:02:56,rmlimodriver69,Got a very cool surprise in the mail today. Thank you @funkybuddhabrew definitely going to have some fun w/@StephaniJCarney #Quarantine in our backyard. #CraftBeer #drinks #COVID19 #backyardliving #weekendvibes  https://t.co/Fyb9I8kyRp,285
2020-05-14,15:27:52,vikkie,I’m always hungry even though I just ate: my quarantine story,55
2020-05-13,20:18:48,corytownes,"By the time we emerge from quarantine, I’m gonna be able to add the following to my skill set:  - Video Editor - Photographer - Producer - CEO  - Mixologist - Professional Chef - Brand Ambassador - Cannibis Enthusiast",105
2020-05-13,16:58:31,nydoorman,The queen has emerged from hiding to show us how the row does quarantine fashion.  https://t.co/VFkcoZiG5o,62
2020-05-13,15:21:57,becca_oneal,8 weeks ... flatten the gut//curve the butt 🍑👌🏾💚 when is quarantine over so i can do hoodrat stuff w my friends 😭  https://t.co/MStKm1v4A4,112
2020-05-13,13:06:45,scottwesterfeld,If Bruce Wayne was forced into quarantine he might totally invent microwavable pasta so maybe Robert Pattinson is just method acting.,88
2020-05-13,09:37:35,louispeitzman,There is a stack of mail on my kitchen table that is older than quarantine.,66
2020-05-12,21:27:41,aliwatkins,"HUGE personal news: after multiple failed attempts, I successfully made my own fried sesame balls tonight. Huge. HUGE. Quarantine *GAMECHANGER* ladies and gents.",72
2020-05-12,12:56:41,natalia13reagan,I can now add “naps with Carol”to my list of riveting quarantine activities  https://t.co/18QYGT8VRA,112
2020-05-09,22:05:03,santucci,.@ABC News has confirmed Dr Anthony Fauci will begin a “modified quarantine” after some contact with WH staffer that tested positive for coronavirus via @rachelvscott &amp; me,250
2020-05-09,13:39:26,nouriel,Trump &amp; Pence should go into self-quarantine for the next 2 weeks according to the government's own coronavirus guidelines. More than a dozen people who may work near President Trump &amp; Vice President Pence have tested positive for the coronavirus this week  https://t.co/ZRUJkJyDNz,132
2020-05-08,09:23:24,mattklapper,This crisis presents new challenges every day. Your small apartment was far too quiet for an optimal quarantine. Glad I could help.,72
2020-05-07,18:16:45,drkimsue,"Wonderful to see cities implementing harm reduction and public health synergy. Managed alcohol, nicotine and opioids are not new ideas and are evidence-based. Applying to COVID19 isolation and quarantine makes so much sense.  https://t.co/3QQmphg8ns",143
2020-05-06,11:04:07,abbyjasmine,Me this whole quarantine,78
2020-05-02,20:07:59,theunlockr,I started to upload all my old footage that was on my NAS to Google Drive on April 12th and it just finished 😳  Now organizing it by OEM because #quarantine 🤷‍♂️  https://t.co/HS9ScBrL1T,156
2020-05-02,13:39:35,isaacfitzgerald,Quarantine babe wanted to pick up delicious Korean food so she left the block for the first time in 8 weeks. 🇰🇷🍲🦐🍛🥟🍜🍶🍺  https://t.co/oFkyocd4sl,125
